time_s,facility_power_w,facility_power_mw
3.23,47108.139094952385,0.047108139094952386
3.235,46980.915040332235,0.046980915040332236
3.24,44934.41974177697,0.04493441974177697
3.245,44891.081428059864,0.044891081428059865
3.25,45637.29683120493,0.045637296831204925
3.255,44073.49259145284,0.044073492591452844
3.2600000000000002,44036.55796349742,0.04403655796349742
3.265,45572.35202495531,0.04557235202495531
3.27,44051.42985615976,0.04405142985615976
3.275,45251.92211274373,0.045251922112743724
3.2800000000000002,45656.900912876205,0.045656900912876205
3.285,46239.89831555834,0.04623989831555834
3.29,47116.41962852021,0.047116419628520215
3.295,46467.208325031555,0.04646720832503155
3.3000000000000003,48278.17438691744,0.048278174386917436
3.305,49203.61098128923,0.04920361098128923
3.31,52002.29414099661,0.05200229414099661
3.315,54402.543567886736,0.054402543567886735
3.3200000000000003,54754.08124431383,0.05475408124431383
3.325,55335.06439067047,0.05533506439067047
3.33,60102.43275192543,0.06010243275192543
3.335,61796.40288620682,0.061796402886206823
3.34,63358.67339267234,0.06335867339267234
3.345,66907.02002158719,0.06690702002158719
3.35,68391.16399830455,0.06839116399830454
3.355,71255.47962803273,0.07125547962803273
3.36,72019.85696281397,0.07201985696281396
3.365,76032.83813659592,0.07603283813659592
3.37,75624.1454814736,0.0756241454814736
3.375,79791.47859033119,0.07979147859033119
3.38,80952.53130959583,0.08095253130959583
3.3850000000000002,79469.64836113149,0.07946964836113149
3.39,84199.48587016945,0.08419948587016944
3.395,82909.2947986816,0.0829092947986816
3.4,85649.66992212475,0.08564966992212475
3.4050000000000002,85910.29632067935,0.08591029632067936
3.41,88661.65000864575,0.08866165000864576
3.415,86331.60842243451,0.08633160842243451
3.42,87971.62624170582,0.08797162624170582
3.4250000000000003,86178.98620511702,0.08617898620511702
3.43,87270.19079427904,0.08727019079427904
3.435,86799.78560183465,0.08679978560183466
3.44,89007.56264666212,0.08900756264666211
3.4450000000000003,87585.38199060077,0.08758538199060077
3.45,87894.16525064282,0.08789416525064282
3.455,86475.33672880313,0.08647533672880313
3.46,83246.64444831379,0.08324664444831378
3.465,83027.53421862033,0.08302753421862033
3.47,82266.9253524061,0.08226692535240611
3.475,81650.46703165499,0.08165046703165499
3.48,78273.21788626454,0.07827321788626454
3.485,75785.44993565604,0.07578544993565604
3.49,72657.22474090687,0.07265722474090687
3.495,72475.77144607095,0.07247577144607095
3.5,69486.16140688508,0.06948616140688507
3.505,66365.85738099265,0.06636585738099264
3.5100000000000002,66033.69884500648,0.06603369884500648
3.515,63577.79112825216,0.06357779112825215
3.52,61011.4293274484,0.0610114293274484
3.525,60314.800535372124,0.06031480053537212
3.5300000000000002,58115.58709073662,0.058115587090736616
3.535,57006.28097255972,0.05700628097255972
3.54,53971.62925172658,0.053971629251726584
3.545,49848.09364858389,0.04984809364858389
3.5500000000000003,51396.10833092188,0.05139610833092188
3.555,50020.019238547065,0.05002001923854706
3.56,48567.62420746694,0.04856762420746694
3.565,46478.10399692657,0.04647810399692657
3.5700000000000003,44043.53829299839,0.04404353829299839
3.575,42457.12981974158,0.04245712981974158
3.58,44918.96849041445,0.044918968490414456
3.585,43060.77910760889,0.04306077910760889
3.59,42647.12752406459,0.04264712752406459
3.595,40830.75841516111,0.04083075841516111
3.6,41528.616813439534,0.041528616813439535
3.605,44124.766581008764,0.044124766581008765
3.61,43260.30404210999,0.04326030404210999
3.615,45142.56883795814,0.04514256883795814
3.62,44769.769265581126,0.04476976926558113
3.625,46411.166802281325,0.04641116680228132
3.63,47508.049005339904,0.047508049005339906
3.6350000000000002,46146.34761118368,0.04614634761118368
3.64,50886.76969218547,0.050886769692185474
3.645,53350.854687608364,0.05335085468760836
3.65,54284.32760567842,0.054284327605678424
3.6550000000000002,57573.25191855704,0.05757325191855704
3.66,57880.1570190615,0.057880157019061504
3.665,61190.44299303332,0.06119044299303332
3.67,61217.36332733958,0.06121736332733958
3.6750000000000003,65869.36693352308,0.06586936693352308
3.68,67351.85447948491,0.06735185447948491
3.685,69576.64599991054,0.06957664599991055
3.69,70996.6096071144,0.0709966096071144
3.6950000000000003,74380.30576173299,0.07438030576173299
3.7,74275.49237786661,0.07427549237786661
3.705,75913.13941102923,0.07591313941102923
3.71,77586.49244436063,0.07758649244436062
3.715,81989.1751945855,0.08198917519458551
3.72,82928.90851211976,0.08292890851211976
3.725,81367.83084640428,0.08136783084640428
3.73,86602.85847151352,0.08660285847151353
3.735,86091.03685557675,0.08609103685557674
3.74,87036.3129975398,0.0870363129975398
3.745,87891.18528701513,0.08789118528701513
3.75,90676.19747503205,0.09067619747503206
3.755,90734.35797680348,0.09073435797680349
3.7600000000000002,91223.61600523675,0.09122361600523675
3.765,87113.02291868546,0.08711302291868546
3.77,88371.03327130071,0.0883710332713007
3.775,87132.7054372699,0.0871327054372699
3.7800000000000002,85935.47080565312,0.08593547080565313
3.785,87039.60544634376,0.08703960544634376
3.79,85008.05788668239,0.08500805788668239
3.795,81376.41094171052,0.08137641094171053
3.8000000000000003,83493.77623749881,0.0834937762374988
3.805,78971.78068094644,0.07897178068094644
3.81,78070.17922221748,0.07807017922221748
3.815,76032.38290296929,0.07603238290296929
3.8200000000000003,74560.67799175782,0.07456067799175782
3.825,72524.71276678985,0.07252471276678985
3.83,71643.789555522,0.071643789555522
3.835,70994.8323532294,0.0709948323532294
3.84,67274.2634737536,0.06727426347375359
3.845,64735.59016597309,0.06473559016597309
3.85,61656.09879860977,0.06165609879860977
3.855,60472.129359038656,0.06047212935903865
3.86,59439.7731070468,0.0594397731070468
3.865,57913.67190462141,0.05791367190462141
3.87,54704.02579922359,0.05470402579922359
3.875,52724.943624161286,0.05272494362416129
3.88,50348.87863529208,0.05034887863529208
3.8850000000000002,50862.55477492411,0.05086255477492411
3.89,48266.611998461754,0.04826661199846175
3.895,46198.52281618971,0.04619852281618971
3.9,46520.46190370794,0.04652046190370794
3.9050000000000002,46431.642274802914,0.04643164227480291
3.91,46282.9436472552,0.046282943647255194
3.915,43604.994196134205,0.04360499419613421
3.92,41697.185573621784,0.04169718557362179
3.9250000000000003,44805.159428260464,0.044805159428260466
3.93,42633.31480570848,0.042633314805708485
3.935,45673.63560491729,0.04567363560491729
3.94,44683.133832645566,0.044683133832645563
3.9450000000000003,46955.55331985115,0.04695555331985115
3.95,46994.57212652106,0.04699457212652106
3.955,48160.81512878683,0.04816081512878683
3.96,47126.172024789266,0.04712617202478927
3.9650000000000003,51083.81146430701,0.05108381146430701
3.97,52806.82487721077,0.05280682487721077
3.975,54383.37064247971,0.054383370642479716
3.98,53623.855808638844,0.05362385580863884
3.985,57668.84220719551,0.05766884220719551
3.99,58002.483977449076,0.058002483977449074
3.995,61531.64565765823,0.06153164565765823
